id,formula,elements,num_elements,num_transition_metals,predicted_bandgap,predicted_density,predicted_stability,estimated_voltage,estimated_capacity,estimated_energy_density
GEN_00317,"{'Mn': 0.23557133972644806, 'Na': 0.19929061830043793, 'O': 0.5219383239746094, 'V': 0.03507441282272339}","Mn, Na, O, V",4,2,0.7466216717723717,4.006305152813356,0.03961673343735064,3.2760134984682887,190,831.2316181079755
GEN_05546,"{'Mn': 0.2040097862482071, 'Na': 0.04602109640836716, 'O': 0.6185738444328308, 'V': 0.1112675592303276}","Mn, Na, O, V",4,2,0.38980921967083165,3.879402076302801,0.03593870714386037,3.3830572340987506,190,831.2018196868806
GEN_09485,"{'Na': 0.02899211458861828, 'O': 0.6097337603569031, 'V': 0.36012324690818787}","Na, O, V",3,1,0.35869293009546993,4.323146639973299,0.05402105730321802,3.3923921209713592,170,831.0624872907894
GEN_08017,"{'Na': 0.029133375734090805, 'O': 0.6097248792648315, 'V': 0.3605881333351135}","Na, O, V",3,1,0.35869293009546993,4.323146639973299,0.05402105730321802,3.3923921209713592,170,831.0624872907894
GEN_09140,"{'Co': 0.2717185914516449, 'Na': 0.20273898541927338, 'O': 0.508961021900177, 'P': 0.016020523384213448}","Co, Na, O, P",4,1,0.8243313314826879,4.508679995012722,0.016362688379353205,3.2527006005551935,170,831.0385472243803
GEN_00364,"{'Co': 0.2703394591808319, 'Na': 0.2965136468410492, 'O': 0.433125764131546}","Co, Na, O",3,1,0.4872714670824785,4.372518827313482,0.013292676844027554,3.3538185598752563,170,830.995971798717
GEN_03970,"{'Na': 0.03967612236738205, 'O': 0.5969873070716858, 'V': 0.3632899522781372}","Na, O, V",3,1,0.279734529299137,4.292446318494991,0.05840137283300654,3.416079641210259,170,830.9225138439243
GEN_08745,"{'Na': 0.03974899277091026, 'O': 0.5968223214149475, 'V': 0.3631722033023834}","Na, O, V",3,1,0.279734529299137,4.292446318494991,0.05840137283300654,3.416079641210259,170,830.9225138439243
GEN_02588,"{'Co': 0.2603360414505005, 'Na': 0.25857973098754883, 'O': 0.4789157509803772}","Co, Na, O",3,1,0.5093506078976572,4.380704991037139,0.05612905605226079,3.3471948176307027,170,830.9074724688799
GEN_00552,"{'Na': 0.02449396438896656, 'O': 0.622052788734436, 'V': 0.34904783964157104}","Na, O, V",3,1,0.3738214628396866,4.327740409871481,0.056798281210762996,3.387853561148094,170,830.8325430274311
GEN_05280,"{'Na': 0.02398146130144596, 'O': 0.6227025389671326, 'V': 0.34626832604408264}","Na, O, V",3,1,0.3740482776545014,4.327740409871481,0.056798281210762996,3.3877855167036497,170,830.8158559015574
GEN_01436,"{'Co': 0.23852643370628357, 'Na': 0.28885960578918457, 'O': 0.466459721326828}","Co, Na, O",3,1,0.5911365331750056,4.41199024127364,0.05282346457271588,3.3226590400474985,170,830.7072247202549
GEN_02665,"{'Na': 0.027917297556996346, 'O': 0.6109404563903809, 'V': 0.35814711451530457}","Na, O, V",3,1,0.39355556123787994,4.334325628351769,0.053413212486973914,3.381933331628636,170,830.6426843837877
GEN_01834,"{'Na': 0.04414647817611694, 'O': 0.5981674194335938, 'V': 0.3576104938983917}","Na, O, V",3,1,0.30637978560135704,4.300519430729186,0.05795317131558094,3.4080860643195927,170,830.5372860015468
GEN_03591,"{'Co': 0.2553313374519348, 'Na': 0.237221822142601, 'O': 0.49455609917640686}","Co, Na, O",3,1,0.5931408558192388,4.411738066791889,0.05207990885473022,3.3220577432542284,170,830.509421006408
GEN_09527,"{'Co': 0.25450119376182556, 'Na': 0.24246393144130707, 'O': 0.4871295690536499}","Co, Na, O",3,1,0.5931408558192388,4.411445958816699,0.05207990885473022,3.3220577432542284,170,830.4544316979601
GEN_08865,"{'Na': 0.029296351596713066, 'O': 0.6170409917831421, 'V': 0.35221028327941895}","Na, O, V",3,1,0.33482290043224505,4.3107448347741,0.054096810607467176,3.3995531298703265,170,830.4276787239561
GEN_01186,"{'Na': 0.0215612780302763, 'O': 0.5860468745231628, 'V': 0.3923890292644501}","Na, O, V",3,1,0.4793543658926546,4.366322756344881,0.04849756133697275,3.3561936902322036,170,830.4060767805119
GEN_04729,"{'Mn': 0.2341354340314865, 'Na': 0.18275186419487, 'O': 0.5337233543395996, 'V': 0.04483168199658394}","Mn, Na, O, V",4,2,0.7301651512911365,3.9960290333653044,0.042957433023986046,3.280950454612659,190,830.348973998801
GEN_05870,"{'Co': 0.2560614049434662, 'Na': 0.2445942908525467, 'O': 0.48932966589927673}","Co, Na, O",3,1,0.5946553002636832,4.411445958816699,0.05207990885473022,3.321603409920895,170,830.340856570947
GEN_04319,"{'Mn': 0.2531073987483978, 'Na': 0.16671395301818848, 'O': 0.5254755020141602, 'V': 0.049386244267225266}","Mn, Na, O, V",4,2,0.7186254807884936,3.991034263891001,0.05118264340851481,3.284412355763452,190,830.1861424112635
GEN_06376,"{'Mn': 0.23489201068878174, 'Na': 0.2526877224445343, 'O': 0.4885537624359131, 'V': 0.02264760620892048}","Mn, Na, O, V",4,2,0.795563122408187,4.019072706112745,0.037788340898475416,3.261331063277544,190,830.1433552610407
GEN_02579,"{'Na': 0.02370990440249443, 'O': 0.6320697069168091, 'V': 0.34162116050720215}","Na, O, V",3,1,0.40322901706479214,4.335038413538536,0.055399020902840955,3.3790312948805625,170,830.0663929518455
GEN_01818,"{'Mn': 0.2472452074289322, 'Na': 0.1828991025686264, 'O': 0.5216903686523438, 'V': 0.047691017389297485}","Mn, Na, O, V",4,2,0.7232037706057066,3.9908245313298436,0.04818937603686,3.283038868818288,190,829.7953634826623
GEN_07792,"{'Mn': 0.24765798449516296, 'Na': 0.17662373185157776, 'O': 0.5335437059402466, 'V': 0.04172331094741821}","Mn, Na, O, V",4,2,0.7100188352344334,3.985793666022388,0.04715450861505164,3.28699434942967,190,829.7478130198501
GEN_04178,"{'Na': 0.03619145229458809, 'O': 0.6049150824546814, 'V': 0.3588288724422455}","Na, O, V",3,1,0.3208887191511405,4.301916417787894,0.05862977231202852,3.4037333842546578,170,829.746003224879
GEN_03557,"{'Na': 0.01997104287147522, 'O': 0.6379848718643188, 'V': 0.33347856998443604}","Na, O, V",3,1,0.4639966321858797,4.356428772353567,0.059434735352162184,3.360801010344236,170,829.6617791117188
GEN_02171,"{'Mn': 0.24523305892944336, 'Na': 0.16686305403709412, 'O': 0.5348432064056396, 'V': 0.0465175062417984}","Mn, Na, O, V",4,2,0.7201293613593226,3.988834441719317,0.047522374241695364,3.283961191592203,190,829.6145753985306
GEN_08500,"{'Mn': 0.24823607504367828, 'Na': 0.23464065790176392, 'O': 0.5043883323669434, 'V': 0.010776909999549389}","Mn, Na, O, V",4,2,0.761317433199504,4.00388336117792,0.037647217464574174,3.271604770040149,190,829.6111805305576
GEN_08164,"{'Mn': 0.21063315868377686, 'Na': 0.19546137750148773, 'O': 0.5215861201286316, 'V': 0.06975331157445908}","Mn, Na, O, V",4,2,0.7057773296311548,3.983358817346924,0.0431307781870944,3.2882668011106535,190,829.5619485462415
GEN_06693,"{'Li': 0.012944294139742851, 'Mn': 0.21672534942626953, 'Na': 0.16633175313472748, 'O': 0.5396508574485779, 'V': 0.060198068618774414}","Li, Mn, Na, O, V",5,2,0.755683964051716,4.000753367586925,0.04395124265496883,3.2732948107844853,190,829.3908650322196
GEN_06145,"{'Na': 0.05976901575922966, 'O': 0.6099137663841248, 'V': 0.32999762892723083}","Na, O, V",3,1,0.23165835727414238,4.266437539445004,0.04879057541153085,3.4305024928177574,170,829.3747281559828
GEN_06610,"{'Na': 0.013412767089903355, 'O': 0.5894763469696045, 'V': 0.39641711115837097}","Na, O, V",3,1,0.5003367903795554,4.368312644162325,0.0493978349199219,3.3498989628861335,170,829.2263397870329
GEN_05586,"{'Co': 0.018456075340509415, 'Mn': 0.3006467819213867, 'Na': 0.20643220841884613, 'O': 0.4697207808494568}","Co, Mn, Na, O",4,2,0.6498797330312615,3.960794942977126,0.047988424352183645,3.3050360800906216,190,829.0694455173922
GEN_09672,"{'Mn': 0.2104535847902298, 'Na': 0.22899675369262695, 'O': 0.49922579526901245, 'V': 0.05193523317575455}","Mn, Na, O, V",4,2,0.747926048575591,3.9959792907856846,0.03804633907022359,3.2756221854273226,190,828.9901664356961
GEN_07653,"{'Na': 0.010519696399569511, 'O': 0.593525767326355, 'V': 0.3958589434623718}","Na, O, V",3,1,0.4979787038716187,4.366042528498879,0.056628263592538704,3.3506063888385142,170,828.9704327626436
GEN_02621,"{'Mn': 0.22039487957954407, 'Na': 0.1766194999217987, 'O': 0.5227164626121521, 'V': 0.05879808962345123}","Mn, Na, O, V",4,2,0.7250953392208065,3.9873855665368714,0.0460175414433305,3.282471398233758,190,828.9370081395347
GEN_01071,"{'Co': 0.27096328139305115, 'Na': 0.27825218439102173, 'O': 0.4499780535697937}","Co, Na, O",3,1,0.4868387610098874,4.3614473307299315,0.020870118849618955,3.353948371697034,170,828.923919811495
GEN_03662,"{'Mn': 0.2603204548358917, 'Na': 0.20724649727344513, 'O': 0.5132906436920166, 'V': 0.011269612237811089}","Mn, Na, O, V",4,2,0.7104622042217194,3.981875170599933,0.04460869173677327,3.2868613387334844,190,828.8985317474888
GEN_01017,"{'Na': 0.026701247319579124, 'O': 0.610353946685791, 'V': 0.3622329831123352}","Na, O, V",3,1,0.3887554223489911,4.323146639973299,0.05372701000213297,3.383373373295303,170,828.8530897304139
GEN_08578,"{'Co': 0.05710512772202492, 'Mn': 0.24724729359149933, 'Na': 0.18424244225025177, 'O': 0.5045771598815918}","Co, Mn, Na, O",4,2,0.7314608131694788,3.9888020865519134,0.04925644325210413,3.2805617560491562,190,828.7490665807812
GEN_03346,"{'Co': 0.27020755410194397, 'Na': 0.27658551931381226, 'O': 0.4527377784252167}","Co, Na, O",3,1,0.4892984832321096,4.3614473307299315,0.02193984743268961,3.353210455030367,170,828.7415446798473
GEN_05627,"{'Mn': 0.2546389698982239, 'Na': 0.1485113799571991, 'O': 0.5351850986480713, 'P': 0.01208647433668375, 'V': 0.0427502803504467}","Mn, Na, O, P, V",5,2,0.704040084667471,3.9787770624317553,0.05175676727192705,3.288787974599759,190,828.7390965807976
GEN_01306,"{'Mn': 0.23603707551956177, 'Na': 0.21660757064819336, 'O': 0.497578889131546, 'V': 0.03500213846564293}","Mn, Na, O, V",4,2,0.7271828463719215,3.9869817679957684,0.04172803221847894,3.2818451460884237,190,828.6949283131971
GEN_00016,"{'Mn': 0.20452824234962463, 'Na': 0.20367294549942017, 'O': 0.5123370885848999, 'V': 0.0693063735961914}","Mn, Na, O, V",4,2,0.7305557095428686,3.9881088137194363,0.026065763107237936,3.2808332871371393,190,828.6736094224633
GEN_06685,"{'Na': 0.022432992234826088, 'O': 0.6355502605438232, 'V': 0.3308981955051422}","Na, O, V",3,1,0.4929189159160386,4.362394716425564,0.06019802930640288,3.3521243252251884,170,828.6530685592919
GEN_03279,"{'Co': 0.2689213454723358, 'Na': 0.27415892481803894, 'O': 0.45596104860305786}","Co, Na, O",3,1,0.48702681656544294,4.360089604797106,0.023497099767620714,3.353891955030367,170,828.651935428631
GEN_08954,"{'Co': 0.2517884373664856, 'Na': 0.26075854897499084, 'O': 0.4701246917247772}","Co, Na, O",3,1,0.5474234747272507,4.383757857659342,0.06262633073542917,3.335772957581825,170,828.6491851361226
GEN_05052,"{'Na': 0.04361134022474289, 'O': 0.6271020174026489, 'V': 0.32235655188560486}","Na, O, V",3,1,0.21132482604098712,4.255090357459543,0.06601160948592258,3.4366025521877037,170,828.639748326636
GEN_09117,"{'Na': 0.02862173318862915, 'O': 0.6206985712051392, 'V': 0.34864118695259094}","Na, O, V",3,1,0.3660693578132315,4.312819243588046,0.05850168646308623,3.3901791926560305,170,828.5363701402604
GEN_03789,"{'Mn': 0.2259303480386734, 'Na': 0.1869339644908905, 'O': 0.5352947115898132, 'V': 0.046711210161447525}","Mn, Na, O, V",4,2,0.7589307550866472,3.9975099684241426,0.04264460475120041,3.272320773474006,190,828.4718777501035
GEN_01025,"{'Na': 0.03302359580993652, 'O': 0.6047701239585876, 'V': 0.3609756529331207}","Na, O, V",3,1,0.34835630358554664,4.305462501449131,0.05910164468084975,3.395493108924336,170,828.4195344161504
GEN_07866,"{'Co': 0.2547418773174286, 'Na': 0.25586333870887756, 'O': 0.4817376136779785}","Co, Na, O",3,1,0.5461677539002703,4.381946823448866,0.056557494829912666,3.336149673829919,170,828.4003930613757
GEN_04780,"{'Co': 0.2703567147254944, 'Na': 0.2064288705587387, 'O': 0.5054354667663574, 'P': 0.01175773423165083}","Co, Na, O, P",4,1,0.8123243732002295,4.488647197405998,0.015928844245717364,3.256302688039931,170,828.2623229593097
GEN_01336,"{'Na': 0.019156496971845627, 'O': 0.6338348388671875, 'V': 0.3403545618057251}","Na, O, V",3,1,0.45198483805028816,4.344421984837022,0.0547675500541213,3.3644045485849134,170,828.2622749162853
GEN_04090,"{'Mn': 0.22822000086307526, 'Na': 0.2167869508266449, 'O': 0.513916552066803, 'V': 0.03307177871465683}","Mn, Na, O, V",4,2,0.7753573482415519,4.002456596534068,0.03952126203160192,3.2673927955275346,190,828.2478637020478
GEN_01405,"{'Na': 0.03075174242258072, 'O': 0.6026318669319153, 'V': 0.3665458559989929}","Na, O, V",3,1,0.3818859870511549,4.3169757653326775,0.0566316415778597,3.3854342038846537,170,828.1741200869081
GEN_07380,"{'Na': 0.02155063860118389, 'O': 0.6346059441566467, 'V': 0.33092939853668213}","Na, O, V",3,1,0.5023771682969911,4.362394716425564,0.05887545620130618,3.3492868495109027,170,827.9516378456659
GEN_02902,"{'Na': 0.02417721413075924, 'O': 0.6019355654716492, 'V': 0.3737938106060028}","Na, O, V",3,1,0.4428284368271054,4.338859390247734,0.05316543808901269,3.3671514689518682,170,827.877150268735
GEN_08249,"{'Co': 0.246995210647583, 'Na': 0.2994641959667206, 'O': 0.4533501863479614}","Co, Na, O",3,1,0.5703653052953532,4.388393692596998,0.048465645366207,3.328890408411394,170,827.813961391755
GEN_05607,"{'Co': 0.24702125787734985, 'Na': 0.2988022565841675, 'O': 0.45251938700675964}","Co, Na, O",3,1,0.5703653052953532,4.388393692596998,0.048465645366207,3.328890408411394,170,827.813961391755
GEN_07033,"{'Na': 0.012401939369738102, 'O': 0.5975110530853271, 'V': 0.38940194249153137}","Na, O, V",3,1,0.5207974443497073,4.368642522762095,0.0518369369705453,3.343760766695088,170,827.7694100419056
GEN_00684,"{'Mn': 0.23881353437900543, 'Na': 0.21779170632362366, 'O': 0.49960505962371826, 'V': 0.03267814964056015}","Mn, Na, O, V",4,2,0.740297679760755,3.9869817679957684,0.04172803221847894,3.2779106960717734,190,827.701444882577
GEN_03464,"{'Na': 0.05389852821826935, 'O': 0.6032817959785461, 'V': 0.3426970839500427}","Na, O, V",3,1,0.21787017307645415,4.252557885296204,0.048460049463064765,3.4346389480770636,170,827.6733867014659
GEN_02901,"{'Mn': 0.26831933856010437, 'Na': 0.16330796480178833, 'O': 0.5293664336204529, 'V': 0.02596525102853775}","Mn, Na, O, V",4,2,0.7099329089962866,3.975067209046577,0.04942244685290298,3.287020127301114,190,827.5213084890152
GEN_06329,"{'Na': 0.05281800776720047, 'O': 0.6046395897865295, 'V': 0.34241658449172974}","Na, O, V",3,1,0.22062799741507846,4.252557885296204,0.048460049463064765,3.4338116007754764,170,827.474013971629
GEN_08889,"{'Mn': 0.2724331319332123, 'Na': 0.1865578144788742, 'O': 0.5181674361228943, 'V': 0.016461579129099846}","Mn, Na, O, V",4,2,0.7350021214043195,3.9836587448486354,0.04697071760337861,3.279499363578704,190,827.4124001682366
GEN_02722,"{'Na': 0.03571457043290138, 'O': 0.634338915348053, 'V': 0.32387709617614746}","Na, O, V",3,1,0.3021843789170461,4.282567191979583,0.06769400773276521,3.409344686324886,170,827.3757029889431
GEN_00773,"{'Na': 0.026595601812005043, 'O': 0.630516767501831, 'P': 0.010894129052758217, 'V': 0.3276466727256775}","Na, O, P, V",4,1,0.5831189176053629,4.3907093502301064,0.06410731547428014,3.325064324718391,170,827.2988245039304
GEN_05789,"{'Mn': 0.25281646847724915, 'Na': 0.22094017267227173, 'O': 0.5065861940383911, 'V': 0.01040531788021326}","Mn, Na, O, V",4,2,0.7335826181647889,3.9822578408001763,0.037680305771773843,3.2799252145505635,190,827.2288338492049
GEN_09581,"{'Co': 0.2654116153717041, 'Na': 0.30751025676727295, 'O': 0.42706191539764404}","Co, Na, O",3,1,0.5160439102480172,4.363581936206863,0.010400556062194446,3.3451868269255947,170,827.1631526352152
GEN_04849,"{'Mn': 0.2207474410533905, 'Na': 0.22850508987903595, 'O': 0.5064136981964111, 'V': 0.037796273827552795}","Mn, Na, O, V",4,2,0.7406422866258935,3.984403240224149,0.03826287193593529,3.277807314012232,190,827.1400519094476
GEN_00559,"{'Mn': 0.25097203254699707, 'Na': 0.18761421740055084, 'O': 0.5124437808990479, 'V': 0.04020669683814049}","Mn, Na, O, V",4,2,0.758782542722006,3.9908245313298436,0.048089291089995774,3.272365237183398,190,827.0975793880922
GEN_06101,"{'Mn': 0.27036893367767334, 'Na': 0.17341871559619904, 'O': 0.5248350501060486, 'V': 0.028865529224276543}","Mn, Na, O, V",4,2,0.7010723773775904,3.969799661593017,0.049445207385418154,3.2896782867867227,190,827.0930374769356
GEN_09318,"{'Mn': 0.21520647406578064, 'Na': 0.2247883677482605, 'O': 0.5113091468811035, 'V': 0.042679980397224426}","Mn, Na, O, V",4,2,0.741682233899194,3.984403240224149,0.03826287193593529,3.277495329830242,190,827.0613240930251
GEN_08772,"{'Co': 0.2606140077114105, 'Na': 0.26090943813323975, 'O': 0.47365590929985046}","Co, Na, O",3,1,0.5084504831461101,4.359386286283553,0.0510418236701135,3.3474648550561668,170,826.9305683670542
GEN_09704,"{'Co': 0.253009170293808, 'Na': 0.23787401616573334, 'O': 0.5001299977302551}","Co, Na, O",3,1,0.6054879282246111,4.39744375088532,0.05327605244284427,3.3183536215326166,170,826.895492453389
GEN_09707,"{'Na': 0.05679085850715637, 'O': 0.6046419143676758, 'V': 0.3383008539676666}","Na, O, V",3,1,0.25364756349734546,4.261827984117271,0.045439602990853895,3.4239057309507963,170,826.8855113515841
GEN_06931,"{'Co': 0.010765776969492435, 'Mn': 0.23924319446086884, 'Na': 0.24012276530265808, 'O': 0.4974832832813263}","Co, Mn, Na, O",4,2,0.8023227654454754,4.005258537873106,0.0384930894200927,3.2593031703663575,190,826.7756172063599
GEN_06482,"{'Co': 0.24752797186374664, 'Na': 0.29684609174728394, 'O': 0.4547208249568939}","Co, Na, O",3,1,0.5695876552833283,4.382512684426173,0.048465645366207,3.3291237034150014,170,826.7625219669377
GEN_02300,"{'Mn': 0.23475421965122223, 'Na': 0.16397160291671753, 'O': 0.5424779057502747, 'V': 0.05803999677300453}","Mn, Na, O, V",4,2,0.7194446593319056,3.9747383127977254,0.047231702265946064,3.284166602200428,190,826.734511893862
GEN_08783,"{'Mn': 0.24263761937618256, 'Na': 0.2474365383386612, 'O': 0.4820363223552704, 'V': 0.025109002366662025}","Mn, Na, O, V",4,2,0.7327728747763752,3.9794318176742176,0.04357056095237643,3.2801681375670872,190,826.7030120838576
GEN_09490,"{'Co': 0.24273966252803802, 'Na': 0.3043981194496155, 'O': 0.4500502049922943}","Co, Na, O",3,1,0.5717575944173422,4.382521509203787,0.050233682899422955,3.3284727216747974,170,826.6025200804793
GEN_01675,"{'Na': 0.02683611772954464, 'O': 0.6058260798454285, 'V': 0.36690372228622437}","Na, O, V",3,1,0.4077442053456239,4.318630965791428,0.05419211558838007,3.3776767383963127,170,826.5932301093968
GEN_07983,"{'Co': 0.23787710070610046, 'Na': 0.2897252142429352, 'O': 0.46604910492897034}","Co, Na, O",3,1,0.5873401730780692,4.388547874373463,0.05282346457271588,3.3237979480765794,170,826.5766304597734
GEN_08352,"{'Mn': 0.2733668088912964, 'Na': 0.16292132437229156, 'O': 0.525381326675415, 'V': 0.03263300657272339}","Mn, Na, O, V",4,2,0.7200102326737976,3.9736807332001938,0.048850418821756225,3.2839969301978607,190,826.4718375296687
GEN_06354,"{'Na': 0.02681414596736431, 'O': 0.6055735945701599, 'V': 0.36750954389572144}","Na, O, V",3,1,0.4077442053456239,4.3179773355688305,0.05419211558838007,3.3776767383963127,170,826.4681241854886
GEN_01538,"{'Na': 0.025243666023015976, 'O': 0.6029970645904541, 'V': 0.3716767728328705}","Na, O, V",3,1,0.4331454471445656,4.327477660743168,0.05277483230331486,3.3700563658566303,170,826.4178061924262
GEN_06276,"{'Mn': 0.23357169330120087, 'Na': 0.22777913510799408, 'O': 0.5020078420639038, 'V': 0.03538927435874939}","Mn, Na, O, V",4,2,0.7222461446101117,3.97367062151746,0.04100068889554506,3.2833261566169667,190,826.3009236625494
GEN_02359,"{'Mn': 0.2247687578201294, 'Na': 0.10209601372480392, 'O': 0.5769544839859009, 'P': 0.018652237951755524, 'V': 0.0704176053404808}","Mn, Na, O, P, V",5,2,0.6903830200571373,3.9620013036812094,0.04792050786989974,3.292885093982859,190,826.2729522313922
GEN_02962,"{'Co': 0.24731318652629852, 'Na': 0.2951813042163849, 'O': 0.45358985662460327}","Co, Na, O",3,1,0.5673339466889258,4.378911870943369,0.048465645366207,3.329799815993322,170,826.2509967200316
GEN_09828,"{'Mn': 0.2210799753665924, 'Na': 0.22864989936351776, 'O': 0.5112362504005432, 'V': 0.03541170805692673}","Mn, Na, O, V",4,2,0.7527281272169873,3.984403240224149,0.03807804913018488,3.274181561834904,190,826.2251095236198
GEN_09154,"{'Co': 0.03820967674255371, 'Mn': 0.21521076560020447, 'Na': 0.15399564802646637, 'O': 0.5449954867362976, 'P': 0.023121345788240433, 'V': 0.010543075390160084}","Co, Mn, Na, O, P, V",6,3,0.7646795296397056,3.608272960742289,0.04819505519197731,3.270596141108088,210,826.0842535027872
GEN_01920,"{'Co': 0.24689605832099915, 'Na': 0.29463425278663635, 'O': 0.4584435820579529}","Co, Na, O",3,1,0.5780114816095607,4.38149279806453,0.05141327566697025,3.3265965555171317,170,825.9426681703266
GEN_01420,"{'Na': 0.029984140768647194, 'O': 0.6029849648475647, 'V': 0.36696845293045044}","Na, O, V",3,1,0.4005380977481874,4.312397410440058,0.05491370970527671,3.3798385706755436,170,825.9284023269097
GEN_09734,"{'Na': 0.019728993996977806, 'O': 0.6097657084465027, 'V': 0.3694119155406952}","Na, O, V",3,1,0.44607349862362916,4.329780692581223,0.050602921291110374,3.3661779504129115,170,825.9060301911259
GEN_09010,"{'Na': 0.02395090088248253, 'O': 0.603117823600769, 'V': 0.3728106617927551}","Na, O, V",3,1,0.4411821138112323,4.327477660743168,0.05239059998245419,3.3676453658566303,170,825.8265717694898
GEN_07712,"{'Co': 0.2597618103027344, 'Na': 0.2638039290904999, 'O': 0.47363176941871643}","Co, Na, O",3,1,0.515652737532075,4.355603277067437,0.05726684727530362,3.3453041787403777,170,825.6796778101756
GEN_06218,"{'Na': 0.028605841100215912, 'O': 0.6096590757369995, 'V': 0.3614550530910492}","Na, O, V",3,1,0.3989981167934355,4.310421868625016,0.0537923462071246,3.3803005649619693,170,825.6628837384624
GEN_02660,"{'Na': 0.024132980033755302, 'O': 0.6086180210113525, 'V': 0.36633220314979553}","Na, O, V",3,1,0.41320834589396455,4.315832240410714,0.05237506292205939,3.3760374962318105,170,825.6566500274536
GEN_09080,"{'Mn': 0.22352713346481323, 'Na': 0.23295782506465912, 'O': 0.5074668526649475, 'V': 0.03579443320631981}","Mn, Na, O, V",4,2,0.7579787153621758,3.9832704764707665,0.03826287193593529,3.2726063853913474,190,825.5928384158074
GEN_03355,"{'Na': 0.022378433495759964, 'O': 0.6124432682991028, 'V': 0.36488407850265503}","Na, O, V",3,1,0.4345535695231003,4.323146639973299,0.050602921291110374,3.36963392914307,170,825.4872239271768
GEN_01639,"{'Mn': 0.2296110838651657, 'Na': 0.17867016792297363, 'O': 0.5299679040908813, 'V': 0.0601993054151535}","Mn, Na, O, V",4,2,0.7151438927142267,3.9667957498110065,0.04698360319623276,3.285456832185732,190,825.4066258797866
GEN_01260,"{'Na': 0.053385403007268906, 'O': 0.6178112030029297, 'V': 0.32858866453170776}","Na, O, V",3,1,0.20358677197203426,4.234748655092923,0.04772627421536938,3.43892396840839,170,825.2354568437739
GEN_08212,"{'Na': 0.028470370918512344, 'O': 0.6128093600273132, 'V': 0.35548463463783264}","Na, O, V",3,1,0.4014661375606313,4.308799110537315,0.05360447597686966,3.3795601587318105,170,825.1712623372218
GEN_00746,"{'Na': 0.027362095192074776, 'O': 0.6131309270858765, 'V': 0.3592033386230469}","Na, O, V",3,1,0.4014661375606313,4.308799110537315,0.053318354009611636,3.3795601587318105,170,825.1712623372218
GEN_02063,"{'Mn': 0.2572508752346039, 'Na': 0.2103952169418335, 'O': 0.5114185810089111, 'V': 0.019462356343865395}","Mn, Na, O, V",4,2,0.7156481610744947,3.965796646753982,0.043784424193036464,3.2853055516776517,190,825.1607368923466
GEN_01483,"{'Fe': 0.010679058730602264, 'Li': 0.04352618753910065, 'Na': 0.22943486273288727, 'O': 0.43094775080680847, 'Ti': 0.23911581933498383, 'V': 0.018370267003774643}","Fe, Li, Na, O, Ti, V",6,3,0.9499616620213461,3.665847582674416,0.02978262728249836,3.215011501393596,210,825.0019498457913
GEN_04011,"{'Na': 0.02133149653673172, 'O': 0.6274134516716003, 'P': 0.01378998439759016, 'V': 0.337152361869812}","Na, O, P, V",4,1,0.65491253863643,4.40692393753589,0.059915163146964434,3.303526238409071,170,824.9753686382937
GEN_05221,"{'Mn': 0.23598293960094452, 'Na': 0.19457921385765076, 'O': 0.5190290808677673, 'V': 0.04558628425002098}","Mn, Na, O, V",4,2,0.7227720102131653,3.9674491791234927,0.04484122595970788,3.2831683969360506,190,824.9675715520481
GEN_01484,"{'Na': 0.06053797900676727, 'O': 0.6089243292808533, 'V': 0.33010485768318176}","Na, O, V",3,1,0.24722099087202604,4.249364379180505,0.04911140228369188,3.4258337027383923,170,824.9315566400461
GEN_04085,"{'Na': 0.027751386165618896, 'O': 0.6150180101394653, 'V': 0.3570224642753601}","Na, O, V",3,1,0.405608704227298,4.308799110537315,0.053318354009611636,3.3783173887318108,170,824.8678210485542
GEN_04771,"{'Na': 0.026971876621246338, 'O': 0.6156705617904663, 'V': 0.3554532527923584}","Na, O, V",3,1,0.40685703756063135,4.308799110537315,0.053318354009611636,3.377942888731811,170,824.7763811500969
GEN_00334,"{'Na': 0.060370706021785736, 'O': 0.6008973717689514, 'V': 0.3385641872882843}","Na, O, V",3,1,0.3010495638721739,4.268597129974143,0.05035658355529075,3.409685130838348,170,824.7590892713514
GEN_07457,"{'Co': 0.013867627829313278, 'Mg': 0.025488074868917465, 'Mn': 0.25895652174949646, 'Na': 0.21140837669372559, 'O': 0.4888283312320709}","Co, Mg, Mn, Na, O",5,2,0.6966286739368923,3.956804412676399,0.04418585067829306,3.291011397818932,190,824.7196000003573
GEN_09484,"{'Na': 0.023186465725302696, 'O': 0.6215810775756836, 'V': 0.3524572551250458}","Na, O, V",3,1,0.39779875498734074,4.30436361599911,0.056837901498783684,3.380660373503798,170,824.5901855530501
GEN_07871,"{'Co': 0.020045097917318344, 'Mn': 0.2963482141494751, 'Na': 0.17696352303028107, 'O': 0.5027077794075012}","Co, Mn, Na, O",4,2,0.6740091887901453,3.9478786097576384,0.044658647677098824,3.2977972433629565,190,824.5558691047204
GEN_06203,"{'Na': 0.05368415266275406, 'O': 0.600521445274353, 'V': 0.3456195592880249}","Na, O, V",3,1,0.2505709175689986,4.24844720339402,0.05055179835558121,3.4248287247293003,170,824.51156100185
GEN_01855,"{'Na': 0.036369260400533676, 'O': 0.6305379867553711, 'V': 0.32352885603904724}","Na, O, V",3,1,0.2991684777265698,4.266599648418935,0.06706681377398865,3.410249456682029,170,824.5095841976898
